ID|grapheme|phoneme
0300da16-c221-4d48-ad47-f1f99c61edec|এতদনুসারে আবালবৃদ্ধবনিতার জন্য ভাতার আয়োজন করা হয়েছে।|æ_1 t̪ o d̪ ɔ n u ʃ a r e_2 a_1 b a l b r i d̪ d̪ʰ o b o n i t̪ a r_2 ɟ_1 o n n o_2 bʰ_1 a t̪ a r_2 a_1 ʲ o ɟ o n_2 k_1 ɔ r a_2 h_1 e ʲ e cʰ e_2
030498ca-1da1-4174-a333-1ccf28af2fdc|বয়োজ্যেষ্ঠদের পাণ্ডুলিপিটি দাও।|b_1 ɔ ʲ o ɟ e ʃ tʰ ɔ d̪ e r_2 p_1 a n d u l i p i t i_2 d̪_1 a o̯_2
0306b35d-dc44-469f-b949-b9349393bc45|ডলু এক বিখ্যাত চরিত্র|d_1 o l u_2 æ_1 k_2 b_1 i k kʰ æ t̪ o_2 c_1 o r i t̪ t̪ r o_2
0309e1ff-8ee9-4c73-99e2-c3358fe09029|আউটডোরে অপচিকিৎসার উপস্থিত কাতরাচ্ছে|a_1 u̯ t d o r e_2 ɔ_1 p o c i k i t̪ ʃ a r_2 u_1 p o s t̪ʰ i t̪_2 k_1 a t̪ r a c cʰ e_2
030bd4d1-601b-458b-aa90-4144c87d03f9|এখন শুধু গেজেটের অপেক্ষা।|æ_1 kʰ o n_2 ʃ_1 u d̪ʰ u_2 g_1 e ɟ e t e r_2 ɔ_1 p e k kʰ a_2
03117479-4394-4721-b49c-da9619a08d15|ধেঙুমরদ|d̪ʰ_1 e ŋ u m ɔ r o d̪_2
0324780b-36a8-4acc-9532-a1d74399533a|সারেংডাঙ্গী এলাকায় একজনের মৃত্যু।|ʃ_1 a r e ŋ d a ŋ g i_2 e_1 l a k a ʲ_2 æ_1 k ɟ o n e r_2 m_1 r i t̪ t̪ u_2
032f5f29-59d0-4731-945e-987034ec6608|আঁখিজলে তো নদী বানিয়ে ফেললে।|ã_1 kʰ i ɟ ɔ l e_2 t̪_1 o_2 n_1 o d̪ i_2 b_1 a n i ʲ e_2 pʰ_1 e l l e_2
033695f7-fb41-4b16-ab60-a17a7c063317|দেবখণ্ড পাঠ করে শুনাও|d̪_1 e b kʰ ɔ n d o_2 p_1 a tʰ_2 k_1 o r e_2 ʃ_1 u n a o̯_2
03393433-050b-4e9d-a5ae-a1fbf19339c0|লুবনা মেডাম খুব ভয়ংকর।|l_1 u b n a_2 m_1 e d a m_2 kʰ_1 u b_2 bʰ_1 ɔ ʲ o ŋ k ɔ r_2
0347e800-723d-4c6e-94f4-fb36ec8b4d67|গোদাডহর একটি স্থানের নাম।|g_1 o d̪ a d h ɔ r_2 e_1 k t i_2 s_1 t̪ʰ a n e r_2 n_1 a m_2
034b6854-020a-4da8-99eb-ed2a67a9177d|উকবা উদ্দীন অক্তার্|u_1 k ɔ b a_2 u_1 d̪ d̪ i n_2 ɔ_1 k t̪ a r_2
034b8c72-35d8-4c60-882b-9d7d60227124|জার্মানির একটি শহরের নাম বন্‌।|ɟ_1 a r m a n i r_2 e_1 k t i_2 ʃ_1 ɔ h o r e r_2 n_1 a m_2 b_1 ɔ n_2
034d6ba1-bfb5-455d-88ed-6770e85e65bd|ওয়ার্ডবাসীর জন্য কৃতজ্ঞচিত্তে কাজ করো।|o_1 ʷ a r d b a ʃ i r_2 ɟ_1 o n n o_2 k_1 r i t̪ ɔ g g õ c i t̪ t̪ e_2 k_1 a ɟ_2 k_1 ɔ r o_2
0354101b-1bd2-427d-80ed-724ff30db55a|আগেরটা কেন ছাড়বেন?|a_1 g e r t a_2 k_1 e n_2 cʰ_1 a ɽ b e n_2
035dd8e9-b2b5-44a4-8e12-a01645bb6bd0|আরম্ভহয্যা|a_1 r o m bʰ o h o ɟ ɟ a_2
0360d5a7-d075-455e-9c35-8c42cfe6cd2c|এমন পিতা-পুত্র হওয়া সৌভাগ্যের!|æ_1 m o n_2 p_1 i t̪ a - p u t̪ r o_2 h_1 ɔ o̯ ʷ a_2 ʃ_1 o u̯ bʰ a g g e r_2
0368f484-f583-4662-b7d1-6d12416fc1ff|বিরামহীনভাবে কাজ করেন যান ড্যারেন স্যামি।|b_1 i r a m h i n bʰ a b e_2 k_1 a ɟ_2 k_1 ɔ r e n_2 ɟ_1 a n_2 d_1 æ r e n_2 s_1 æ m i_2
036a5336-381a-475a-a0ef-fb6186ee02eb|উচ্চরক্তচাপসহ ঠাকুরগাঁওগামী বাসের প্রোডাকটিভিটি নির্ণয়।|u_1 c c o r ɔ k t̪ o c a p ʃ ɔ h o_2 tʰ_1 a k u r g ã o̯ g a m i_2 b_1 a s e r_2 p_1 r o d a k t i bʰ i t i_2 n_1 i r n ɔ ʲ_2
0372e186-5a30-4eb0-8b71-9c658d631f5e|পাঁচনল দিয়ে খাবার খায় সে।|p_1 ã c n ɔ l_2 d̪_1 i ʲ e_2 kʰ_1 a b a r_2 kʰ_1 a ʲ_2 ʃ_1 e_2
03733c52-62ec-4dd2-a24d-d83dfb9ee2c7|আঁতকে উঠলাম|ã_1 t̪ k e_2 u_1 tʰ l a m_2
038105fa-73e9-4f41-91c9-6cbb60cf87a8|বড় বড় ঢেউ উঠছে সমুদ্রের বুকে।|b_1 ɔ ɽ o_2 b_1 ɔ ɽ o_2 dʰ_1 e u̯_2 u_1 tʰ cʰ e_2 ʃ_1 o m u d̪ d̪ r e r_2 b_1 u k e_2
0396ce04-e185-4423-838d-622dfd6517c7|লুঙ্গিটা দড়ি দিয়ে বেঁধে রাখো।|l_1 u ŋ g i t a_2 d̪_1 o ɽ i_2 d̪_1 i ʲ e_2 b_1 ẽ d̪ʰ e_2 r_1 a kʰ o_2
039ae73c-bbf4-4aac-a7dd-adde08d31b3d|সাওতাঁলরা লাফঝাঁপ এ পারদর্শী|ʃ_1 a o̯ t̪ ã l r a_2 l_1 a pʰ ɟʰ ã p_2 e p_1 a r o d̪ o r ʃ i_2
039f96b0-98f5-406b-8999-435a95699b51|লুভা কেনিয়ায় থাকে।|l_1 u bʰ a_2 k_1 e n i ʲ a ʲ_2 t̪ʰ_1 a k e_2
03a1387d-2036-4463-9e5d-d2eb70163613|বুড়োরচক গরুর হাট|b_1 u ɽ o r c ɔ k_2 g_1 o r u r_2 h_1 a t_2
03a4f168-825c-4c93-b010-4fb318a051a9|চধরং|c_1 ɔ d̪ʰ r ɔ ŋ_2
03a52792-6f8c-474d-bbb2-75918a8ff5c2|সেতুও ফেটে গেলো|ʃ_1 e t̪ u o_2 pʰ_1 e t e_2 g_1 æ l o_2
03a89563-f200-4a9d-b20f-05a3aaae0240|এই নে, ধর।|e_1 i̯_2 n_1 e_2 d̪ʰ_1 ɔ r_2
03a966fb-a51b-46aa-9bfa-b6f913833feb|চাঁনপুর গ্রামে কাঁঠি খেলা হয়|c_1 ã n p u r_2 g_1 r a m e_2 k_1 ã tʰ i_2 kʰ_1 æ l a_2 h_1 ɔ ʲ_2
03ae2031-8ad1-4b83-b392-8ff8fe84ac2b|তেলতেলি|t̪_1 e l t̪ e l i_2
03b6351b-e84c-49a7-8419-f033f7a6d495|পঁচিশ লাখ বৃক্ষরোপণ করা হয়েছে।|p_1 õ c i ʃ_2 l_1 a kʰ_2 b_1 r i k kʰ o r o p o n_2 k_1 ɔ r a_2 h_1 e ʲ e cʰ e_2
03b90fb7-ea30-41d6-ba15-4b66af56cd8a|গতরাতে ঘুমাতে যাওয়ার আগে দাদাবাবু বারবার বলে দিয়েছিলেন খুব ভোরে ঘুম থেকে উঠতে হবে।|g_1 ɔ t̪ o r a t̪ e_2 gʰ_1 u m a t̪ e_2 ɟ_1 a o̯ ʷ a r_2 a_1 g e_2 d̪_1 a d̪ a b a b u_2 b_1 a r b a r_2 b_1 o l e_2 d̪_1 i ʲ e cʰ i l e n_2 kʰ_1 u b_2 bʰ_1 o r e_2 gʰ_1 u m_2 t̪ʰ_1 e k e_2 u_1 tʰ t̪ e_2 h_1 ɔ b e_2
03b980e9-0d98-4a73-81e8-8ab268d39ec9|দরছাপ লেগে আছে জানালায়|d̪_1 ɔ r cʰ a p_2 l_1 e g e_2 a_1 cʰ e_2 ɟ_1 a n a l a ʲ_2
03bec854-7134-4d45-922e-8569c6c51b76|অযাথার্থ্য কথা আমার অপছন্দ।|ɔ_1 ɟ a t̪ʰ a r t̪ʰ o_2 k_1 ɔ t̪ʰ a_2 a_1 m a r_2 ɔ_1 p ɔ cʰ o n d̪ o_2
03c3edfa-721e-4571-99c1-44fb7f77e5eb|আইম্যাপ চোখ মাপার যন্ত্র|a_1 i̯ m æ p_2 c_1 o kʰ_2 m_1 a p a r_2 ɟ_1 ɔ n t̪ r o_2
03c44fb1-b541-4493-b27d-2773a2a3557e|ঈদকে পালন করি|i_1 d̪ k e_2 p_1 a l o n_2 k_1 o r i_2
03c804bf-3850-4f0d-b400-be3b9823eaae|বাপেক্‌ বললো টাকা দাও|b_1 a p e k_2 b_1 o l l o_2 t_1 a k a_2 d̪_1 a o̯_2
03cb4525-4646-4a54-bda2-ef087394d02e|বিশেষজ্ঞদিগকে উপদেষ্টা হিসাবে গ্রহন করা হয়|b_1 i ʃ e ʃ ɔ g g õ d̪ i g o k e_2 u_1 p o d̪ e ʃ t a_2 h_1 i ʃ a b e_2 g_1 r o h o n_2 k_1 ɔ r a_2 h_1 ɔ ʲ_2
03d0d979-9be1-41ce-a0d0-3fac31ee8637|বহুদূর পর্যন্ত হেঁটে যাচ্ছি, অবিরাম গতিতে ধাবমান হয়ে চলেছি নিরন্তর বেগে।|b_1 o h u d̪ u r_2 p_1 ɔ r ɟ o n t̪ o_2 h_1 ẽ t e_2 ɟ_1 a c cʰ i_2 ɔ_1 b i r a m_2 g_1 o t̪ i t̪ e_2 d̪ʰ_1 a b o m a n_2 h_1 o ʲ e_2 c_1 o l e cʰ i_2 n_1 i r ɔ n t̪ ɔ r_2 b_1 e g e_2
03d4ee98-7772-496f-a70b-33cf40f8a8c6|জটিল রোগে ভুগতেন তিনি।|ɟ_1 o t i l_2 r_1 o g e_2 bʰ_1 u g t̪ e n_2 t̪_1 i n i_2
03d5ed4e-5ce9-4b9e-a20f-4f89f8ca1fd5|বেলশুঁঠ মাঠে শুটিং দেখতে মানুষের ভীড়।|b_1 e l ʃ ũ tʰ_2 m_1 a tʰ e_2 ʃ_1 u t i ŋ_2 d̪_1 e kʰ t̪ e_2 m_1 a n u ʃ e r_2 bʰ_1 i ɽ_2
03d7306b-867a-46be-aaca-bee185b145d8|ওটসে কবিতাগ্রন্থে গণ্ডগ্রামে|o_1 t s e_2 k_1 o b i t̪ a g r o n t̪ʰ e_2 g_1 ɔ n d o g r a m e_2
03dfc463-f836-4a51-9543-cc7baa83e55d|শুধু একবার চাই তোমায়…|ʃ_1 u d̪ʰ u_2 æ_1 k b a r_2 c_1 a i̯_2 t̪_1 o m a ʲ_2
03e039b1-a01d-4f5d-8477-cf4bb730f242|শাহ সগীর আহমেদ|ʃ_1 a h_2 s_1 o g i r_2 a_1 h m e d̪_2
03e6967a-5c7f-4f85-97c2-0f88f01b8dc5|হর্ম্য হলো বিশাল প্রাসাদ।|h_1 o r m m o_2 h_1 o l o_2 b_1 i ʃ a l_2 p_1 r a ʃ a d̪_2
03f5ede8-4735-4a03-985b-8fb6362e450a|তুদ্যোছাড়া|t̪_1 u d̪ d̪ o cʰ a ɽ a_2
03fca0c8-dbfd-4812-b6dd-615e0111e0d8|দুষ্পচ খাবার না খাওয়াই ভালো।|d̪_1 u ʃ p o c_2 kʰ_1 a b a r_2 n_1 a_2 kʰ_1 a o̯ ʷ a i̯_2 bʰ_1 a l o_2
040490c9-3051-4d9f-92bd-f5564d65aed6|নোয়াখালি ইলশেগুঁড়ি গোঘ্ন|n_1 o ʷ a kʰ a l i_2 i_1 l ʃ e g ũ ɽ i_2 g_1 o gʰ n o_2
0407603c-66b4-41a5-bced-9d3ea66cba6b|আথিপ্পিমাস্যা|a_1 t̪ʰ i p p i m a ʃ ʃ a_2
04110b65-aa66-474c-a6d4-6ce5db9e70da|ভাইরাসের কারনে ইমোজির কার্যক্ষমতাও গোগ্রাসে হারিয়ে গেছে।|bʰ_1 a i̯ r a s e r_2 k_1 a r o n e_2 i_1 m o ɟ i r_2 k_1 a r ɟ o kʰ ɔ m o t̪ a o̯_2 g_1 o g r a ʃ e_2 h_1 a r i ʲ e_2 g_1 æ cʰ e_2
041379f3-be62-4a85-9d56-b1533f39ecea|জগাখিচুড়ী পাকিয়ে ফেলো না।|ɟ_1 ɔ g a kʰ i c u ɽ i_2 p_1 a k i ʲ e_2 pʰ_1 e l o_2 n_1 a_2
041714a5-ac3d-4797-ac28-4ca95adc2ba8|পদ্মভূষণ পদ্মোদ্ভব মহাপদ্ম পদ্মাদি আদ্য|p_1 ɔ d̪ d̪ õ bʰ u ʃ ɔ n_2 p_1 ɔ d̪ d̪ õ o d̪ bʰ ɔ b_2 m_1 ɔ h a p ɔ d̪ d̪ õ_2 p_1 ɔ d̪ d ã d̪ i_2 a_1 d̪ d̪ o_2
04173856-0574-40c8-aa57-68c56d27e720|এক্ষণে গহীনে ঈদ্গাওতে ঔষধই পাবো কোথায়!|æ_1 k kʰ o n e_2 g_1 o h i n e_2 i_1 d̪ g a o̯ t̪ e_2 o_1 u̯ ʃ ɔ d̪ʰ i_2 p_1 a b o_2 k_1 o t̪ʰ a ʲ_2
04210e2b-eb84-4412-8ae7-b138559891ee|অওডি শব্দ শোনা যায়|ɔ_1 o̯ d i_2 ʃ_1 ɔ b d̪ o_2 ʃ_1 o n a_2 ɟ_1 a ʲ_2
042c19a6-53c7-4f03-bb1e-d636dea2676e|কোটিপতির দুঃখ ঘোচানোর কিছু নেই।|k_1 o t i p o t̪ i r_2 d̪_1 u k kʰ o_2 gʰ_1 o c a n o r_2 k_1 i cʰ u_2 n_1 e i̯_2
0432020b-fd3e-4f4b-b15a-fdf06eca4e70|হিং টিং ছট|h_1 i ŋ_2 t_1 i ŋ_2 cʰ_1 ɔ t_2
04344a23-4467-457c-b1a3-c23560dadd61|সাপখোপ এর ভয়ে খেতে যাই না আমি।|ʃ_1 a p kʰ o p_2 e_1 r_2 bʰ_1 ɔ ʲ e_2 kʰ_1 e t̪ e_2 ɟ_1 a i̯_2 n_1 a_2 a_1 m i_2
0438d5d4-a1da-4a31-867c-a9e78a1663ee|নাকে কোন গন্ধও পাচ্ছি না।|n_1 a k e_2 k_1 o n_2 g_1 ɔ n d̪ʰ o o̯_2 p_1 a c cʰ i_2 n_1 a_2
043c3d15-2726-48f4-8bfa-820c93a0d08e|মাছেনছিন ল্যাফার জিছম শেউলি এগুলা কিসের নাম?|m_1 a cʰ e n cʰ i n_2 l_1 æ pʰ a r_2 ɟ_1 i cʰ ɔ m_2 ʃ_1 e u̯ l i_2 e_1 g u l a_2 k_1 i ʃ e r_2 n_1 a m_2
0446f0a6-f77a-41ee-9f60-16b81b7ae045|সং মানে গান।|ʃ_1 ɔ ŋ_2 m_1 a n e_2 g_1 a n_2
0447c57e-c272-4ff3-b718-436b2e3ebed2|তাঁর মত  অদ্থলা দেখিনি।|t̪_1 ã r_2 m_1 ɔ t̪_2 ɔ_1 d̪ t̪ʰ ɔ l a_2 d̪_1 e kʰ i n i_2
044863eb-1e4d-42ee-8740-9a53b9cfad15|অনির্দিষ্ট কাল অফিস বন্ধ থাকবে। যাও চিল করো।|ɔ_1 n i r d̪ i ʃ t o_2 k_1 a l_2 ɔ_1 pʰ i s_2 b_1 ɔ n d̪ʰ o_2 t̪ʰ_1 a k b e_2 p3 ɟ_1 a o̯_2 c_1 i l_2 k_1 ɔ r o_2
0449b704-a777-4885-b596-a607c0286d16|আঝাগরানা|a_1 ɟʰ a g r a n a_2
04519004-8a70-4171-9f82-c296cd0c5438|আদৃতা অনবগুণ্ঠিত হয়ে চলাচল করতে পছন্দ করে।|a_1 d̪ r i t̪ a_2 ɔ_1 n ɔ b g u n tʰ i t̪ o_2 h_1 o ʲ e_2 c_1 ɔ l a c ɔ l_2 k_1 o r t̪ e_2 p_1 ɔ cʰ o n d̪ o_2 k_1 o r e_2
04544921-7bfc-4477-97c0-11fe95ba637e|দেওউন্দি বিখ্যাত ধর্মীয় স্থান|d̪_1 e o̯ u n d̪ i_2 b_1 i k kʰ æ t̪ o_2 d̪ʰ_1 o r m i ʲ o_2 s_1 t̪ʰ a n_2
0455284a-fd34-4e28-b58c-c551790c836c|ছুড়ুগায়্‌ একটি আঞ্চলিক শব্দ|cʰ_1 u ɽ u g a ʲ_2 e_1 k t i_2 a_1 n c o l i k_2 ʃ_1 ɔ b d̪ o_2
045632f4-7ab9-4158-b90f-cb68a0524e74|ঘাস ঘিলু ঘুঘু|gʰ_1 a ʃ_2 gʰ_1 i l u_2 gʰ_1 u gʰ u_2
045ad93d-2253-4f7a-b9fc-decb83234a91|দজ্বজর|d̪_1 ɔ ɟ ɟ ɟ ɔ r_2
045f2a00-ead2-4cd3-bf87-a03992bc8eab|ম্যাজম্যাজে শুভনুধ্যায়ী মুফাসসিরগণের|m_1 æ ɟ m æ ɟ e_2 ʃ_1 u bʰ o n u d̪ʰ d̪ʰ a ʲ i_2 m_1 u pʰ a s s i r g ɔ n e r_2
047821ee-3f50-4136-abd7-9d4ba651690a|বেঙ্গীঁছড়া ছিট্মহল কোথায়?|b_1 e ŋ g ĩ cʰ ɽ a_2 cʰ_1 i t m õ h ɔ l_2 k_1 o t̪ʰ a ʲ_2
047b5bfb-9acf-4dd7-9638-290188935fdc|ইনক ইনজুরি ইনটু|i_1 n k_2 i_1 n ɟ u r i_2 i_1 n t u_2
047e9102-60dc-41cf-8d0e-318f96592b9e|ধর্মশিঘেইয়্যা|d̪ʰ_1 ɔ r m o ʃ i gʰ e i̯ ʲ a_2
04807888-7ac5-4de0-a51b-f6f0f8f3f90d|জোখার কোঅর্ডিনেটর তিনি|ɟ_1 o kʰ a r_2 k_1 o ɔ r d i n e t ɔ r_2 t̪_1 i n i_2
04847687-9fb3-4ea9-966e-645a8b71b303|হাউ মাউ করে কান্না করো।|h_1 a u̯_2 m_1 a u̯_2 k_1 o r e_2 k_1 a n n a_2 k_1 ɔ r o_2
04910549-3cb0-4de1-9d56-31983328b482|ছিরানিগীদ|cʰ_1 i r a n i g i d̪_2
0499549d-ca2c-4fe3-8332-be2534f71ffd|ইওল|i_1 ʲ o l_2
049cee38-272f-453c-8d66-71f943887aea|দুষ্টু মেয়ে!|d̪_1 u ʃ t u_2 m_1 e ʲ e_2
049f35bb-740d-43c2-a11e-faf4ccdccaf7|আমোগ্‌|a_1 m o g_2
04b02e4d-5184-4e72-9bf2-6aa468629f64|আধলেয়্যা|a_1 d̪ʰ l e ʲ a_2
04ba430f-9b09-400d-a8d6-0e9566e62a9c|উড়্‌গো|u_1 r ɽ g o_2
04bea934-0bb0-448b-8423-8716ebaaf331|হাসঁদা কলকাতায় থাকো।|h_1 ã ʃ d̪ a_2 k_1 o l k a t̪ a ʲ_2 t̪ʰ_1 a k o_2
04c436f3-100d-43ea-a3b7-118c91f02afc|তারিগ|t̪_1 a r i g_2
04cbe89c-4e6a-4d1d-b173-dc81f096d8a5|ক্ষয়হীন তীর্থক্ষেত্র বটবৃক্ষ বৃক্ষমূল|kʰ_1 ɔ ʲ h i n_2 t̪_1 i r t̪ʰ o kʰ e t̪ t̪ r o_2 b_1 ɔ t o b r i k kʰ o_2 b_1 r i k kʰ o m u l_2
04cccb28-35b3-4b71-ad2e-2552b2eda0f0|কাথহালী স্থানটি দেখতে দারুণ।|k_1 a t̪ʰ h a l i_2 s_1 t̪ʰ a n t i_2 d̪_1 e kʰ t̪ e_2 d̪_1 a r u n_2
04d2dd35-e147-4890-892b-80bc3c43fec3|আঝলে|a_1 ɟʰ l e_2
04d5e694-6e5b-4c97-bfa6-9d62f6d6bb41|আবদুর রুউফ বীরশ্রেষ্ঠ ছিলেন।|a_1 b d̪ u r_2 r_1 u u̯ pʰ_2 b_1 i r s r e ʃ tʰ o_2 cʰ_1 i l e n_2
04d818b5-7754-4f2d-824e-3a183177cba7|ঝঝন্তপুর রিভ সিস্টেমস|ɟʰ_1 ɔ ɟʰ o n t̪ o p u r_2 r_1 i bʰ_2 s_1 i s t e m s_2
04db9a18-32ec-4925-8d8a-27609ef649fb|লকডাউনের সময় ষষ্ঠীপূজা হয় নি!!|l_1 ɔ k d a u̯ n e r_2 ʃ_1 o m ɔ ʲ_2 ʃ_1 o ʃ tʰ i p u ɟ a_2 h_1 ɔ ʲ_2 n_1 i_2
04dd25d9-d3d3-4081-9cd6-dc2d5b8c39e2|কাফফারাস্বরূপ অণুজীববিজ্ঞান নিয়ে সাধ্যাতিরিক্ত পাঠ।|k_1 a pʰ pʰ a r a ʃ o r u p_2 o_1 n u ɟ i b b i g g ã n_2 n_1 i ʲ e_2 ʃ_1 a d̪ d̪ʰ a t̪ i r i k t̪ o_2 p_1 a tʰ_2
04dee6b8-6cf8-46fe-baf6-50c00a11e9c1|নীচপাড়া ইউনিয়ন।|n_1 i c p a ɽ a_2 i_1 u̯ n i o n_2
04e3b445-2741-4da3-9527-af585db6a0e4|ভোপালের বাড়িতে কাল ভোজ খাবো।|bʰ_1 o p a l e r_2 b_1 a ɽ i t̪ e_2 k_1 a l_2 bʰ_1 o ɟ_2 kʰ_1 a b o_2
04ff06e7-05df-4962-a481-949fa75c2b35|ইনে কোন উপসর্গ নয়।|i_1 n e_2 k_1 o n_2 u_1 p o ʃ ɔ r g o_2 n_1 ɔ ʲ_2
0503f640-988a-42a9-b743-23d4a8381349|সড়কে দুর্ঘটনা ঘটলে ক্ষতিপূরণ দিতে হবে।|ʃ_1 ɔ ɽ o k e_2 d̪_1 u r gʰ ɔ t o n a_2 gʰ_1 o t l e_2 kʰ_1 o t̪ i p u r o n_2 d̪_1 i t̪ e_2 h_1 ɔ b e_2
0505e0fb-ac9d-4e22-a15e-b6c3eec23138|টিএন্ডটি খেলার মাঠ|t_1 i æ n d t i_2 kʰ_1 æ l a r_2 m_1 a tʰ_2
0510454c-bd1d-4d5e-b765-9216a8408ca3|তিউনিস তিথি তির|t̪_1 i u̯ n i s_2 t̪_1 i t̪ʰ i_2 t̪_1 i r_2
05113bc9-0360-4ff0-b824-1863a2cae9a8|পুগইল শব্দের মানে কি?|p_1 u g i l_2 ʃ_1 ɔ b d̪ e r_2 m_1 a n e_2 k_1 i_2
05134b5a-680f-40e0-844b-b7c7232eeff8|কুঞ্চিত ঠোঁট তার।|k_1 u n c i t̪ o_2 tʰ_1 õ t_2 t̪_1 a r_2
0519229b-89f0-4604-a6b3-84ac69b09849|মান্না তরুণ উদ্যোক্তা হয়েও ‘কৌন আপকে’ কোচিং করে পরীক্ষায় পাস করে গেছে।|m_1 a n n a_2 t̪_1 o r u n_2 u_1 d̪ d̪ o k t̪ a_2 h_1 o ʲ e o̯_2 k_1 o u̯ n o_2 a_1 p k e_2 k_1 o c i ŋ_2 k_1 o r e_2 p_1 o r i k kʰ a ʲ_2 p_1 a s_2 k_1 o r e_2 g_1 æ cʰ e_2
05193d13-a7be-445f-8bc2-3ea7f0f25594|বাওথার জায়গার নাম।|b_1 a o̯ t̪ʰ a r_2 ɟ_1 a ʲ g a r_2 n_1 a m_2
0523f2dc-1e2f-4067-a26b-6ecda260a071|আলমগীর কাল রাতে মারা গেছেন।|a_1 l o m g i r_2 k_1 a l_2 r_1 a t̪ e_2 m_1 a r a_2 g_1 æ cʰ e n_2
053059cf-5747-44c4-9999-33d3ac00f382|তেঘরিয়া পুকুরে ঝপাঝপ লাফ দিলাম আমরা।|t̪_1 e gʰ r i ʲ a_2 p_1 u k u r e_2 ɟʰ_1 ɔ p a ɟʰ ɔ p_2 l_1 a pʰ_2 d̪_1 i l a m_2 a_1 m r a_2
05390a3f-502a-40d5-ae3a-3a5d91cf4f9b|ধঅ|d̪ʰ_1 ɔ ɔ_2
0539fa07-ea6c-4150-a167-62306124d7af|স্নায়ুদৌর্বল্য ডেভেলপারদেরকে দিয়ে কিছু হবে না।|s_1 n a ʲ u d̪ o u̯ r b o l l o_2 d_1 e bʰ e l ɔ p a r d̪ e r k e_2 d̪_1 i ʲ e_2 k_1 i cʰ u_2 h_1 ɔ b e_2 n_1 a_2
053c5b05-40c4-4645-ad3c-ae30d34f4a9d|খুই প্রাচীন মিশরের একজন রাজা ছিলেন।|kʰ_1 u i̯_2 p_1 r a c i n_2 m_1 i ʃ ɔ r e r_2 æ_1 k ɟ o n_2 r_1 a ɟ a_2 cʰ_1 i l e n_2
05528a7a-222e-48d4-9b43-68aae98ee886|মাহমুদউল্লাহকে ম্যাচে বসিয়ে দেয়া হলো।|m_1 a h m u d̪ u l l a h k e_2 m_1 æ c e_2 b_1 o ʃ i ʲ e_2 d̪_1 e ʲ a_2 h_1 o l o_2
0556008b-8c0c-4484-aad6-bb941e0826f8|টিকফা চুক্তি স্বাক্ষরিত হয়েছে।|t_1 i k pʰ a_2 c_1 u k t i_2 ʃ_1 a k kʰ o r i t̪ o_2 h_1 e ʲ e cʰ e_2
0557cdff-3543-46c9-a841-c53851ea0788|থেদেলাঙ্|t̪ʰ_1 e d̪ e l a ŋ_2
055941e6-977f-4c87-8025-d2d392eba398|মানচিত্রে আঁকা ছবিও নিলামে।|m_1 a n c i t̪ t̪ r e_2 ã_1 k a_2 cʰ_1 o b i o_2 n_1 i l a m e_2
055ba476-b0a4-4f43-a3c7-23366768733e|উপজিহ্বিকা অর্থ বের করো।|u_1 p o ɟ i o i k a_2 ɔ_1 r t̪ t̪ʰ o_2 b_1 e r_2 k_1 ɔ r o_2
056e1463-1061-4925-b908-da2006b9a4e2|এমনিতেই অভাব অনটনের সংসার ।|e_1 m n i t̪ e i̯_2 ɔ_1 bʰ a b_2 ɔ_1 n o t ɔ n e r_2 ʃ_1 ɔ ŋ ʃ a r_2
056e9c2d-bab6-4a0e-8403-db950d77f89b|ঈদন ভঁইয়া রোঝা ইড়কি সবাই চাকমা।|i_1 d̪ ɔ n_2 bʰ_1 i̯ ʲ a_2 r_1 o ɟʰ a_2 i_1 ɽ k i_2 ʃ_1 ɔ b a i̯_2 c_1 a k m a_2
0570a638-9a88-4374-afe2-b75773c8e2ab|ইউক্রেন কমনওয়েলথভুক্ত থাকতে চান।|i_1 u̯ k r e n_2 k_1 ɔ m o n o ʲ e l t̪ʰ bʰ u k t̪ o_2 t̪ʰ_1 a k t̪ e_2 c_1 a n_2
058635ae-edd9-43ce-a78f-d13776f0979f|ডোকলা চীনের একটি জায়গার নাম|d_1 o k l a_2 c_1 i n e r_2 e_1 k t i_2 ɟ_1 a ʲ g a r_2 n_1 a m_2
05879626-5f22-4673-b906-da35c2cfb25f|আমন্ত্রণ করুন তাদের।|a_1 m o n t̪ r ɔ n_2 k_1 o r u n_2 t̪_1 a d̪ e r_2
05940888-f234-4b0f-a553-3cb5190f155c|ঘেটুপুত্র কমলা ছবির নাম।|gʰ_1 e t u p u t̪ t̪ r o_2 k_1 ɔ m l a_2 cʰ_1 o b i r_2 n_1 a m_2
0596aad6-0c31-4c3a-90ef-9370014e2a37|ছাত্ররা কিংকর্তব্যবিমূঢ়তা দেখালো।|cʰ_1 a t̪ t̪ r o r a_2 k_1 i ŋ k ɔ r t̪ o b b o b i m u ɽʰ o t̪ a_2 d̪_1 æ kʰ a l o_2
0596f2d2-f703-4635-8cfe-af558377d77f|পধত|p_1 o d̪ʰ t̪ o_2
05a17e68-d28b-47b0-b82f-16558f6d5d07|গ্লুটামেট এসিডদগ্ধদের কৈবর্ত|g_1 l u t a m e t_2 æ_1 s i d d̪ ɔ g d̪ʰ o d̪ e r_2 k_1 o i̯ b ɔ r t̪ o_2
